date,widget_basic_sales,widget_killdozer_sales,widget_master_sales,total_sales
2018-02-11,824.758583921677,694.931208946736,678.336432079243,2198.02622494766
2018-02-12,1089.36321856056,495.902615089051,770.164130297424,2355.42996394704
2018-02-13,560.382845662141,705.851906333201,294.107540087501,1560.34229208284
2018-02-14,949.575893444588,536.400888355548,665.450387087757,2151.42716888789
2018-02-15,1053.04976064282,593.050121393151,741.96994471254,2388.06982674851
2018-02-16,689.209347543876,796.510478106736,510.811398708538,1996.53122435915
2018-02-17,996.474853773583,589.339676673962,545.76879522048,2131.58332566803
2018-02-18,1024.49842497462,821.625641064897,364.040316122103,2210.16438216162
2018-02-19,705.869168959355,544.319310949103,49.0199811809322,1299.20846108939
2018-02-20,911.609684114189,584.93031101948,37.7324057951868,1534.27240092886
2018-02-21,735.007579158858,758.201433435343,687.101361146628,2180.31037374083
2018-02-22,748.451415243143,489.006790804004,562.1977713758,1799.65597742295
2018-02-23,843.999805159151,518.751107327915,151.753678743743,1514.50459123081
2018-02-24,899.89786300397,525.725342996694,185.417253574765,1611.04045957543
2018-02-25,630.646172888596,720.056365630952,765.836187748235,2116.53872626778
2018-02-26,995.023807083744,548.042949578076,471.76393269015,2014.83068935197
2018-02-27,532.526610311152,595.11007205934,272.01027772529,1399.64696009578
2018-02-28,1011.39273873841,625.66418414078,302.478314639509,1939.5352375187
2018-03-01,850.380822724169,543.512139751438,606.688546428027,2000.58150890363
2018-03-02,834.968490384115,837.493713531554,156.934332426132,1829.3965363418
2018-03-03,739.979489118085,500.703274410497,380.116260614474,1620.79902414306
2018-03-04,595.726582210869,756.3950241157,79.4714616108086,1431.59306793738
2018-03-05,628.323019498435,521.703094889152,772.045734034965,1922.07184842255
2018-03-06,663.694394264457,772.757867194865,302.434399253937,1738.88666071326
2018-03-07,570.809265727574,572.034451533419,144.925491285281,1287.76920854627
2018-03-08,818.936314689407,813.974003968708,58.9984438211693,1691.90876247928
2018-03-09,769.108177249335,753.044595298979,269.280360268896,1791.43313281721
2018-03-10,624.775884426417,535.211623954239,802.301746041569,1962.28925442223
2018-03-11,538.699889386167,872.868402425795,67.632321174993,1479.20061298696
2018-03-12,917.136652095812,875.164390662858,707.46228207954,2499.76332483821
2018-03-13,861.920570366243,729.795982444754,215.299775904689,1807.01632871569
2018-03-14,815.788904575035,846.073737011261,442.391103303768,2104.25374489006
2018-03-15,955.877609253877,612.549057433559,782.489186226946,2350.91585291438
2018-03-16,853.021319195275,483.138577853111,249.434883059068,1585.59478010745
2018-03-17,659.310152442183,769.71743033798,410.899097768486,1839.92668054865
2018-03-18,839.889892261702,533.274014173138,145.694338650744,1518.85824508558
2018-03-19,565.69158565817,870.65742570046,433.083284947656,1869.43229630629
2018-03-20,622.445533123929,710.645029067777,351.572093811772,1684.66265600348
2018-03-21,775.357065669252,806.214879662895,162.000392354293,1743.57233768644
2018-03-22,859.421427533823,493.785707246211,829.284685878281,2182.49182065832
2018-03-23,852.301397601972,832.693617886591,438.799335336908,2123.79435082547
2018-03-24,895.516094280021,489.077580796704,673.623643140896,2058.21731821762
2018-03-25,943.687657627546,742.427461001693,238.518830339367,1924.63394896861
2018-03-26,862.32274827171,688.885372105343,303.024536333717,1854.23265671077
2018-03-27,687.726566317553,510.922007665202,487.046168047891,1685.69474203065
2018-03-28,706.718695077695,495.742722522499,387.128198199394,1589.58961579959
2018-03-29,589.050239876249,725.620922888467,394.263574022326,1708.93473678704
2018-03-30,949.866010809323,634.601421078234,142.689083373222,1727.15651526078
2018-03-31,1045.58202192343,551.600885455096,612.195536330013,2209.37844370853
2018-04-01,811.913985575837,684.156986107699,325.603116028732,1821.67408771227
2018-04-02,995.138182550937,860.007284616122,534.37960675728,2389.52507392434
2018-04-03,613.851197376813,603.486451710025,829.867307474306,2047.20495656114
2018-04-04,1044.07183435962,498.955671631896,627.228906863663,2170.25641285518
2018-04-05,970.238844434446,675.854013327438,441.729243964481,2087.82210172636
2018-04-06,1015.56844125536,716.698150809528,583.349623013629,2315.61621507852
2018-04-07,576.734530154009,696.014151415076,310.550437294177,1583.29911886326
2018-04-08,635.574827401889,720.765443556338,114.460525247013,1470.80079620524
2018-04-09,761.539042482759,501.867062712787,488.684527990046,1752.09063318559
2018-04-10,986.446926819436,569.13442819841,477.753480351432,2033.33483536928
2018-04-11,745.029440538058,751.840337588752,290.857288881456,1787.72706700827
2018-04-12,568.104379431895,546.241882140229,338.570517982602,1452.91677955473
2018-04-13,557.223143259714,779.578675316589,716.050598444407,2052.85241702071
2018-04-14,705.209692928352,655.92011972943,432.58998614227,1793.71979880005
2018-04-15,606.876808573558,796.261605746794,376.91165301667,1780.05006733702
2018-04-16,801.634888551912,744.499696016468,601.874833229945,2148.00941779833
2018-04-17,1046.23499423247,840.531151576109,245.005180497939,2131.77132630652
2018-04-18,608.178001997682,584.849053171344,279.885423222886,1472.91247839191
2018-04-19,568.657038498221,506.121166189348,125.416048724336,1200.1942534119
2018-04-20,1053.0193302488,517.893354054073,645.303657691343,2216.21634199421
2018-04-21,904.813639305918,817.565894273437,212.299346289972,1934.67887986933
2018-04-22,972.734245201265,644.174456080166,401.11017011462,2018.01887139605
2018-04-23,621.466676090879,873.143735476807,824.761588957871,2319.37200052556
2018-04-24,970.420387195089,562.313032072274,377.668576026196,1910.40199529356
2018-04-25,620.49169272864,640.75678302277,365.107103973522,1626.35557972493
2018-04-26,1012.63849009433,757.319278506968,381.733061910826,2151.69083051212
2018-04-27,942.249652506827,633.526903152193,60.9591789663893,1636.73573462541
2018-04-28,801.577667432424,847.778718723438,698.738202322672,2348.09458847853
2018-04-29,1041.50369333981,731.262427921522,825.164735988093,2597.93085724942
2018-04-30,615.654890222141,593.252497182659,710.952802355924,1919.86018976072
2018-05-01,687.185441935636,828.090404770023,207.330479634441,1722.6063263401
2018-05-02,1115.81579221993,649.491337312578,314.620163242096,2079.9272927746
2018-05-03,1106.13199341909,789.127182988589,126.879796584079,2022.13897299175
2018-05-04,1145.08773596698,633.95319368928,774.344017834371,2553.38494749064
2018-05-05,809.900240587325,847.917971808592,499.649560984514,2157.46777338043
2018-05-06,1138.35160155447,753.484449455636,371.63345688681,2263.46950789692
2018-05-07,1048.32945333523,518.959560650674,490.281533383606,2057.57054736951
2018-05-08,1043.890557334,781.317093396713,614.530310033266,2439.73796076398
2018-05-09,767.237063777929,621.332273904674,751.746638751041,2140.31597643364
2018-05-10,1102.13794819138,784.471042869363,229.89901968719,2116.50801074793
2018-05-11,729.254337244792,526.458657079405,811.357193474537,2067.07018779873
2018-05-12,760.574850205925,882.965803189193,798.991743388746,2442.53239678386
2018-05-13,1138.90215543944,647.590925534149,728.261401941093,2514.75448291468
2018-05-14,1102.66239720157,804.480899484801,19.6943793389434,1926.83767602531
2018-05-15,767.54093244309,565.211907576715,259.245696335672,1591.99853635548
2018-05-16,725.614659650997,516.638636083885,410.753473485738,1653.00676922062
2018-05-17,742.887244213209,710.757711878589,406.757406838142,1860.40236292994
2018-05-18,838.053701530095,828.598275910605,760.314075172691,2426.96605261339
2018-05-19,917.858564953587,637.589946553992,569.937623340666,2125.38613484825
2018-05-20,1037.92606821626,703.443453216743,154.359363042958,1895.72888447596
2018-05-21,1109.05881447256,567.476120219363,591.919924830371,2268.4548595223
2018-05-22,835.824001225901,593.081010666674,305.108760906069,1734.01377279864
2018-05-23,807.931970451992,893.169621834325,546.087217325697,2247.18880961201
2018-05-24,754.23979152467,639.631159895669,588.59132005979,1982.46227148013
2018-05-25,1122.11463388887,516.025101609771,454.25591931291,2092.39565481155
2018-05-26,680.775883062685,728.525696560782,22.2084802332469,1431.51005985671
2018-05-27,1103.59042494716,617.866176752629,328.974932472561,2050.43153417235
2018-05-28,1061.79183481712,799.745846307709,228.177726181757,2089.71540730659
2018-05-29,1150.98972406902,702.913534845314,662.110988547901,2516.01424746223
2018-05-30,924.863108981329,773.305854830488,382.472694074622,2080.64165788644
2018-05-31,1133.40365062654,597.423686434788,278.805424966981,2009.63276202831
2018-06-01,1029.44972867857,789.421849748111,680.803677110881,2499.67525553756
2018-06-02,838.44831521995,898.514212611623,708.338251159961,2445.30077899153
2018-06-03,1060.49455942393,650.836121777591,134.689603618547,1846.02028482007
2018-06-04,826.952248187651,681.391201500149,352.288446631077,1860.63189631888
2018-06-05,1162.50522541758,731.212236772895,89.7284042089448,1983.44586639942
2018-06-06,718.377311592385,877.602037717703,247.54525084146,1843.52460015155
2018-06-07,965.937806759387,628.167739479293,373.115719132165,1967.22126537084
2018-06-08,809.080582394489,888.37489732078,218.72304659293,1916.1785263082
2018-06-09,727.528710814074,671.486949953873,650.18289364273,2049.19855441068
2018-06-10,912.777027771538,871.97946710101,791.065149877837,2575.82164475039
2018-06-11,970.553492871695,682.10460501587,718.335504539881,2370.99360242745
2018-06-12,614.851445149676,768.871031392557,58.0321956447865,1441.75467218702
2018-06-13,1180.5552328232,894.971658532284,482.012127347033,2557.53901870252
2018-06-14,837.623599212908,584.302361353005,174.196097361427,1596.12205792734
2018-06-15,611.703242047835,620.183900316985,395.277445513166,1627.16458787799
2018-06-16,732.083513204329,768.394101259766,486.329876806394,1986.80749127049
2018-06-17,1003.60967866325,620.746601820281,458.672518894395,2083.02879937793
2018-06-18,785.871147342005,770.104366215464,264.506119558609,1820.48163311608
2018-06-19,769.964489561698,844.542116243759,261.165461003332,1875.67206680879
2018-06-20,951.575005502293,719.349871977276,642.994174597848,2313.91905207742
2018-06-21,1165.78369413842,663.349152979728,-9.97110381532394,1819.16174330283
2018-06-22,1153.57240002245,884.165245800581,202.123042672164,2239.8606884952
2018-06-23,674.46815260138,895.796726232062,314.419411824038,1884.68429065748
2018-06-24,609.737833020295,909.927355505108,583.042521388984,2102.70770991439
2018-06-25,929.364136874641,790.762078438613,758.229686389878,2478.35590170313
2018-06-26,1073.51693306357,544.953378094421,682.862025325359,2301.33233648335
2018-06-27,895.268413263471,685.234330060064,547.007468377449,2127.51021170098
2018-06-28,708.59953137658,880.611447569371,11.8520533197389,1601.06303226569
2018-06-29,819.685535542153,621.445395514846,587.969654646478,2029.10058570348
